direct-firestore.js	361	Read	P0	return db.collection('All_Madrasas').doc(tid).collection('ModuleData').limit(100
ems-academic-archive.js	127	Read	P2	return db.collection('All_Madrasas').doc(tid).collection('Archive_Meta').get()
ems-audit.js	44	Read	P2	return db.collection('All_Madrasas').doc(tenantId).collection('EmsAudit')
ems-dashboard-stats.js	106	Read	P2	state.unsub = db.collection('All_Madrasas').doc(tid)
ems-dashboard-stats.js	107	Read	P2	.collection('DashboardStats').doc('current')
ems-dashboard-stats.js	108	Listener	P2	.onSnapshot(function (doc) {
ems-enterprise-diagnostic.js	163	Read	P2	fsChain = db.collection('All_Madrasas').doc(tenantId).collection('Registrations'
ems-firebase-read-api.js	188	Read	P2	return db.collection('All_Madrasas').doc(tid).collection(col).doc(id)
ems-firebase-read-api.js	234	Read	P2	return db.collection('All_Madrasas').doc(tenantId).collection('Registrations')
ems-import-export.js	397	Read	P2	var ref = db.collection('All_Madrasas').doc(tenantId).collection('Registrations'
ems-module-summaries.js	115	Read	P2	var finUnsub = db.collection('All_Madrasas').doc(tid)
ems-module-summaries.js	116	Read	P2	.collection('FinanceSummary').doc('monthly_' + monthKey)
ems-module-summaries.js	117	Listener	P2	.onSnapshot(function (doc) {
ems-module-summaries.js	122	Read	P2	var attUnsub = db.collection('All_Madrasas').doc(tid)
ems-module-summaries.js	123	Read	P2	.collection('AttendanceSummary').doc(monthKey)
ems-module-summaries.js	124	Listener	P2	.onSnapshot(function (doc) {
ems-module-summaries.js	134	Read	P2	var examUnsub = db.collection('All_Madrasas').doc(tid).collection('ExaminationSu
ems-module-summaries.js	135	Listener	P2	.onSnapshot(function (snap) {
ems-module-summaries.js	142	Read	P2	var curUnsub = db.collection('All_Madrasas').doc(tid).collection('CurriculumSumm
ems-module-summaries.js	143	Listener	P2	.onSnapshot(function (snap) {
ems-offline-write.js	94	Read	P0	var root = db.collection('All_Madrasas').doc(row.tenantId);
ems-offline-write.js	100	Write	P0	return root.collection(d.collection).doc(d.id).delete().catch(function () { retu
ems-offline-write.js	107	Write	P0	return root.collection(delCol).doc(row.entityId).delete();
ems-offline-write.js	110	Write	P0	return root.collection('Attendance').doc(row.entityId).set(row.payload || {}, { 
ems-offline-write.js	113	Write	P0	return root.collection('FeeCollections').doc(row.entityId).set(row.payload || {}
ems-offline-write.js	117	Write	P0	return root.collection(col).doc(row.entityId).set(row.payload || {}, { merge: !!
ems-offline-write.js	125	Write	P0	return root.collection(fallbackCol).doc(row.entityId).set(row.payload || {}, {
ems-pending-sync-queue.js	199	Read	P2	var ref = db.collection('All_Madrasas').doc(tid).collection(colName).doc(row.ent
ems-photo-storage.js	193	Read	P2	return firestore.collection('All_Madrasas').doc(tenant).collection(col).doc(user
ems-registration-bootstrap.js	31	Read	P0	return db.collection('All_Madrasas').doc(tenantId).collection('Registrations')
ems-registration-repository.js	619	Read	P0	return db.collection('All_Madrasas').doc(state.tenantId).collection(collectionNa
ems-registration-repository.js	941	Listener	P0	state.metaUnsub = col.doc('current').onSnapshot(function (doc) {
ems-user-access.js	198	Read	P2	var col = db.collection('All_Madrasas').doc(tid).collection('Registrations');
exams.js	1409	Read	P2	var col = fdb.collection('All_Madrasas').doc(uid).collection('Registrations');
guest-demo.js	93	Read	P2	return db.collection(fsName).get().then(function (snap) {
guest-demo.js	150	Read	P2	var ref = db.collection(firestoreCollectionName(col)).doc(item.id);
guest-demo.js	156	Read	P2	var metaRef = db.collection('Demo_Meta').doc('published');
identity-gate.js	259	Read	P2	firestore.collection('All_Madrasas').doc(user.uid).get().then(function (doc) {
ledger.js	587	Read	P0	return db.collection('All_Madrasas').doc(uid).collection('LedgerEntries');
photo-migration.js	62	Read	P2	var colRef = firestore.collection('All_Madrasas').doc(tenant).collection(colName
photo-migration.js	142	Read	P2	return firestore.collection('All_Madrasas').doc(tenant).collection(colName).doc(
photo-migration.js	162	Read	P2	return firestore.collection('All_Madrasas').doc(tenant).collection(colName).doc(
security-layer.js	364	Read	P2	var ref = db.collection('All_Madrasas').doc(tenantId).collection('SecurityLog');
security-mfa.js	79	Read	P2	return db.collection('All_Madrasas').doc(tenantId).collection('SecuritySettings'
security-mfa.js	104	Read	P2	return db.collection('All_Madrasas').doc(tenantId).collection('SecuritySettings'
superadmin.js	238	Read	P2	firestore.collection('Platform_Config').doc('sa_tenant_metrics').get().then(func
superadmin.js	291	Read	P2	firestore.collection('System_Settings').doc('System').get().then(function (doc) 
superadmin.js	323	Write	P2	firestore.collection('System_Settings').doc('System').set(payload, { merge: true
sync-engine.js	312	Read	P0	return getDb().collection('All_Madrasas').doc(uid)
sync-engine.js	313	Read	P0	.collection('ModuleData').doc(module + '__' + key);
sync-engine.js	616	Read	P0	return db.collection('All_Madrasas').doc(uid).collection('Backup').limit(100000)
sync-engine.js	627	Read	P0	var ref = db.collection('All_Madrasas').doc(uid)
sync-engine.js	628	Read	P0	.collection('ModuleData').doc(module + '__' + key);
sync-engine.js	704	Read	P0	var ref = db.collection('All_Madrasas').doc(uid)
sync-engine.js	705	Read	P0	.collection('ModuleData').doc(module + '__' + docId);
sync-engine.js	720	Read	P0	var ref = db.collection('All_Madrasas').doc(uid)
sync-engine.js	721	Read	P0	.collection('ModuleData').doc(module + '__' + docId);
tenant-context.js	85	Read	P1	return firestore.collection('All_Madrasas').doc(user.uid).get()
tenant-context.js	142	Read	P1	return db.collection('All_Madrasas').doc(madrasaId).collection('Staff_Links')
tenant-context.js	161	Read	P1	return db.collection('All_Madrasas').doc(madrasaId).collection('Parent_Links')
tenant-delivery.js	17	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-delivery.js	18	Read	P2	.collection('TenantSettings').doc('notificationDelivery').get()
tenant-delivery.js	37	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-delivery.js	38	Read	P2	.collection('TenantSettings').doc('notificationDelivery')
tenant-security.js	68	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-security.js	69	Read	P2	.collection('TenantSettings').doc('securityPolicy').get()
tenant-security.js	85	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-security.js	86	Read	P2	.collection('TenantSettings').doc('securityPolicy')
tenant-sso.js	17	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-sso.js	18	Read	P2	.collection('TenantSettings').doc('ssoPolicy').get()
tenant-sso.js	60	Read	P2	return db.collection('All_Madrasas').doc(madrasaId)
tenant-sso.js	61	Read	P2	.collection('TenantSettings').doc('ssoPolicy')
sa\platform-users.js	29	Read	P3	var ref = firestore.collection('Platform_Users').doc(user.uid);
sa\platform-users.js	67	Read	P3	return firestore.collection('Platform_Users').doc(user.uid).get().then(function 
sa\sa-admins.js	30	Read	P3	return firestore.collection('Platform_Users').where('email', '==', email).limit(
sa\sa-admins.js	41	Write	P3	return firestore.collection('Platform_Users').doc(uid).set({
sa\sa-admins.js	47	Write	P3	return firestore.collection('Platform_Users').doc(uid).set({
sa\sa-admins.js	68	Read	P3	firestore.collection('SuperAdmins').get().then(function (snap) {
sa\sa-admins.js	103	Read	P3	firestore.collection('SuperAdmins').where('email', '==', email).limit(1).get().t
sa\sa-admins.js	110	Write	P3	firestore.collection('SuperAdmins').doc(docId).set({
sa\sa-admins.js	134	Write	P3	db().collection('SuperAdmins').doc(docId).delete().then(function () {
sa\sa-audit.js	108	Read	P3	_auditUnsubs.push(firestore.collection('System_AuditLog').orderBy('timestamp', '
sa\sa-audit.js	109	Listener	P3	.onSnapshot(function (snap) {
sa\sa-audit.js	114	Read	P3	_auditUnsubs.push(firestore.collection('Platform_AuditLog').orderBy('timestamp',
sa\sa-audit.js	115	Listener	P3	.onSnapshot(function (snap) {
